bidder_id,trade_count,most_used_device,device_counts,most_used_country,country_counts,average_times,most_merchandise,merchandise_counts,most_used_ip,ip_counts,most_used_url,url_counts
c755d2832026bc2a6f5d2d6df5740f06mr3nj,15,phone59,3,za,14.0,1.3405391902894102,office equipment,15,123.73.66.197,2,o8oeknwplrp8hf2,9
c76f30b8330b6d14fb872b30fcfd9d57phbsf,71,phone4,21,ph,68.0,0.10074894174003615,mobile,71,213.255.111.172,71,vasstdc27m7nks3,57
c780bc2dc7ab83d5e5c85dd13f0f7fdecfxjq,1317,phone3,113,in,1189.0,1.3056716349594741,mobile,1317,213.225.77.188,30,vasstdc27m7nks3,286
c7c854748038ddf37b8a9c4f5a28073fsut8p,6,phone46,6,au,6.0,1.3989686931802066,jewelry,6,8.116.0.253,6,e3vpucw2ji0oeth,3
c7ce5ac2fe5f03458fab59c78b19bf7c9wzf7,1,phone35,1,in,1.0,-1.194529849074934,mobile,1,33.182.113.200,1,mpr7tesce3et3f1,1
c7d335bf99b9c71fb22797ecbd78b92ashv4h,214,phone4,13,in,56.0,1.3232213222478062,mobile,214,129.128.22.206,4,vasstdc27m7nks3,60
c806dbb2decba0ed3c4ff5e2e60a74c2wjvbl,2,phone316,1,id,2.0,1.35256173369805,mobile,2,161.237.171.157,1,ar89au37swuzvzz,2
c83ee624c46235430ad4338278f6d270wfzre,56,phone4,14,in,27.0,-0.9801803640568797,mobile,56,141.128.0.120,9,vasstdc27m7nks3,30
c843f90bae7231af13dd0e064a469704drz2x,17,phone63,6,in,7.0,-1.075947327905871,mobile,17,192.22.194.67,3,vasstdc27m7nks3,10
c871daa6b709e008825b667b05efddca04jbe,1,phone57,1,in,1.0,1.239013116948689,books and music,1,249.210.185.147,1,ewgaawx7mok5ik4,1
c888cda1ef5931da0db90f6803cd0d368ay6r,424,phone17,55,in,398.0,-0.028213869693918293,mobile,424,218.150.42.198,7,h2sn2mpfc32zbli,135
c89ad997f646e388fe375d7fe33a3727dzrh0,3,phone313,3,gh,3.0,1.2810065247770692,home goods,3,168.109.107.242,3,fuqqycgggkrk618,3
c89d56c06803b8c6316a7c906604c64939yri,26,phone316,5,id,11.0,-0.44240294944546554,mobile,26,117.151.71.109,4,vasstdc27m7nks3,7
c8a99985c7bf230f475a8e9be6a17d7a08r3x,2,phone139,1,id,2.0,-1.1619261067585833,office equipment,2,123.246.49.46,1,2s52paeumj5fmj6,1
c8b23d6565e11d874e221f41440ffd25mrucd,123,phone3,30,in,110.0,1.2969923584194607,sporting goods,123,112.107.2.37,3,vasstdc27m7nks3,36
c8d3fc73c1a41bf92a5e4982eb6cf78du8gg5,12,phone4,3,id,10.0,-0.7200564414506337,books and music,12,103.4.194.14,1,vasstdc27m7nks3,4
c8d972b803b46212369cf1b480328dcehb9jl,5,phone150,2,sa,3.0,-1.123663032053643,mobile,5,70.236.133.167,2,vasstdc27m7nks3,3
c8e474ba549fe924bff9d3f585a9943cg9aju,2,phone168,1,ar,1.0,-1.0956166944377561,jewelry,2,247.200.30.212,1,f27racm1f5f4xj0,1
c8f537f6bb0aa2d45da541a875f014358qm7p,15727,phone46,2755,ru,7033.0,-0.32852556154317775,sporting goods,15727,155.231.50.85,5936,vasstdc27m7nks3,4892
c900620a019e78a3eee44109e4d1e1d2xd2gj,2,phone308,1,in,1.0,0.12378669854989713,mobile,2,191.186.200.60,1,vasstdc27m7nks3,1
c9056fc0cade75299ed4438567a87d6ek44pt,4,phone55,2,nl,2.0,-0.5541721838544631,mobile,4,162.46.49.97,1,vasstdc27m7nks3,4
c910efe1f135b08acc32b2db162362033olvv,13,phone1045,5,us,8.0,1.2844674704130659,mobile,13,228.114.17.205,5,vasstdc27m7nks3,13
c9416e793bd0559bca3ad4a5194d4cd1k8eyc,67,phone8,15,my,64.0,-0.4529427147028753,computers,67,192.42.227.110,6,l1egmw25wbxh7eq,59
c963c2dcbeeb0b7051bd3a6a87483ce6i98xx,15,phone65,11,cn,12.0,-0.6278859561368919,home goods,15,103.236.40.120,2,vasstdc27m7nks3,12
c97dda0fd2de7d82d3a52eb6c0788062h3tq6,1,phone83,1,in,1.0,0.14464722603013647,mobile,1,16.217.98.9,1,uqg9p9azq7iewwz,1
c99b1edcfc7f0c751b68fb310d34b75ei6j82,4,phone63,2,ae,2.0,1.3540336407418145,mobile,4,242.175.231.178,2,vasstdc27m7nks3,3
c9a97c18992adb02e6c2e6a8f9cc1daa1di5k,110,phone4,12,in,55.0,-0.427426241009215,office equipment,110,147.81.51.124,3,vasstdc27m7nks3,51
c9e1e860e39bb7d4dbf3c91c5d6c36c2dv4tp,1,phone346,1,jp,1.0,1.3318814397333996,sporting goods,1,103.19.137.14,1,5459o3krm9bsm8m,1
c9f94611f4c9afd3a3153da9654e7310jr201,5,phone63,3,et,2.0,0.07591677694664897,jewelry,5,191.243.174.108,2,vasstdc27m7nks3,2
c9fbbfcc89730e961499b4b30ffc4a98umxko,2,phone2,1,ke,2.0,1.3219200334580923,jewelry,2,146.166.64.17,1,lhsoe9ogilwe3cg,1
ca0331fc37db2b251a012376f7b987fcma2jw,656,phone4,352,id,650.0,1.316908830438066,jewelry,656,159.86.177.228,34,vasstdc27m7nks3,587
ca0c049b8c37c99ef93b6086e9947135onppq,90,phone2,11,in,30.0,-0.5423500556649057,mobile,90,147.241.44.250,3,vasstdc27m7nks3,89
ca28bff4ab1f6e74bf08b92e16989e11vn2mf,77,phone4,11,id,66.0,-0.33949158314540556,books and music,77,211.163.219.144,3,vasstdc27m7nks3,22
ca391c857d7aa75a72e2d7c3133e0d6ay9pil,1,phone289,1,za,1.0,-1.1242387780061383,sporting goods,1,207.165.121.123,1,vasstdc27m7nks3,1
ca5730b8dad8f35fba24b68c9ca5d445mp87i,3,phone500,2,za,3.0,1.3915370645552365,jewelry,3,93.82.140.87,2,ce4eqdmzp2kfqnc,2
ca5d4f0a3ea342fdc45c3325e5311049e2uis,1,phone6587,1,th,1.0,-0.9817902176851797,sporting goods,1,80.115.230.39,1,vasstdc27m7nks3,1
ca68a41b3a4062f154dc1ae8456cd792d6kp1,21,phone20,3,id,9.0,-0.38642670528476614,sporting goods,21,136.111.77.221,2,vasstdc27m7nks3,10
ca76df527977e5168e1b3352cfab2ed9htipb,6,phone4,2,in,4.0,1.2836446094196632,mobile,6,109.10.7.249,2,8kmegy5u2bbo4pk,2
ca9e2287e98a718e20a8ed117dfcd699gxsp8,15,phone179,13,in,15.0,-1.2081585734964109,mobile,15,104.129.173.6,13,on9c6cck23sbwcb,15
caa74df2086d71caf6c1b2b9c81d3d98xhpv9,87,phone4,12,id,60.0,1.32893212426529,sporting goods,87,78.177.183.67,4,nn9k1fashmtgkhb,35
cab0d4e41ea81636de3bd3a1800d8da8x4yca,113,phone4,19,id,62.0,1.3169709708723205,mobile,113,39.0.169.174,7,vasstdc27m7nks3,34
cab7ecf98fd0489389a3a8d3961defb3k66og,3,phone22,2,sa,2.0,1.3381472245253068,office equipment,3,137.139.64.195,2,4asl50ysw7kujzn,1
cad151bdf2e29b764dfd3acac022e5dcy8n83,5,phone224,5,tr,3.0,-0.4111034199805417,mobile,5,16.169.136.109,3,66mgsldr6ucjfpr,1
cad9c97e99bd5753be98edd9ad8ec8c8c7r66,1309,phone143,1309,th,847.0,0.12027167341526325,mobile,1309,34.104.78.250,847,vasstdc27m7nks3,1245
caf32bc98f84a47829e76ffe104371f6kphvc,18185,phone4,3089,vn,8963.0,-0.30089502101205223,office equipment,18185,100.58.88.68,220,vasstdc27m7nks3,10495
cafa845bd657b17eaa82940d4767d9dfe9uxg,1,phone224,1,th,1.0,1.4198474108948573,jewelry,1,148.223.242.106,1,ta8b5l24tetnxm8,1
cb557e4675bf4f36f93ef5599adff545nz370,47546,phone4,2956,th,16449.0,-0.5947061593049817,mobile,47546,119.88.125.198,10423,vasstdc27m7nks3,17430
cb6ea552ab5b90e2d0572148426ca275d1zzj,3,phone987,2,za,3.0,1.3687495404044931,home goods,3,153.231.140.230,2,aybpmi8j6i6voxq,1
cb705744a588c18087921e74e68cfa10oev6i,2019,phone3,462,in,1580.0,-0.3205128291704102,mobile,2019,124.48.92.209,18,8gr4ddjcia0nvg6,289
cb9a75312b809291306c6213ed5dc67dw31qz,2658,phone35,209,ng,1909.0,-0.42253801682865505,jewelry,2658,236.63.15.129,325,vasstdc27m7nks3,969
cba6f45915ebbd4b5404c6d357153c0adeblt,249,phone4,33,id,95.0,1.3250801619450803,jewelry,249,192.148.188.102,11,vasstdc27m7nks3,67
cbc71ae3c3690c89485eda3f08b9bb51rqrxz,225,phone150,11,ng,120.0,1.3154029475178592,sporting goods,225,68.171.95.214,45,vasstdc27m7nks3,223
cbe756ce81f5c420a1f7079791ed9aa2js2u7,1,phone174,1,za,1.0,1.3409121401603072,jewelry,1,234.179.242.151,1,9gwa90jboszoj3e,1
cbe8d224a38ccff930674361b502e7beyuf1k,2,phone15,1,in,2.0,1.2667400407231364,sporting goods,2,126.244.64.71,1,lbjbvk5tncvwivy,1
cc064e3409a1825e3c4e5c814376f140qxu5l,4,phone1026,3,cn,3.0,-0.16649640031531204,sporting goods,4,100.143.245.139,2,vasstdc27m7nks3,3
cc4763c97c3d7cc9116e0a51a6d1f2e82242i,31,phone23,5,my,21.0,-0.5984122444442155,jewelry,31,101.146.132.199,2,vasstdc27m7nks3,13
cc78aba7eb8293a1d70f083bd747fa1450906,1,phone364,1,gh,1.0,1.213567148443395,sporting goods,1,237.160.186.0,1,vasstdc27m7nks3,1
cca4426ec6d64f3e73294d4d5bc9719beud37,33,phone136,4,id,13.0,-0.5066072543771845,sporting goods,33,180.38.60.217,3,4ue5ji2mlag7emt,9
ccc371d7848a80bc31941248b9f49b95hn694,9,phone127,1,in,9.0,1.3419829720043241,mobile,9,125.197.169.164,1,bq52s3vk0tyifd8,3
ccf30c9533a66f22f1c65910ae1bac1a1fs05,1283,phone28,212,uk,1242.0,-0.33336508209878957,sporting goods,1283,117.22.153.104,118,vasstdc27m7nks3,633
cd35a3230456d4a245806e476c63e9a1evu7i,1,phone65,1,id,1.0,-1.0071931304062152,mobile,1,33.183.135.187,1,vasstdc27m7nks3,1
cd856579a7c4850b60d8763520339449x0mqg,2,phone4,1,bd,1.0,1.2846802846025955,home goods,2,112.229.97.240,1,lp0sot6k5unhvhe,1
cd8f738dfa2ea0554baa3dfc4465cdb8izun1,536,phone150,27,in,193.0,-0.615995778628182,mobile,536,126.250.109.4,9,vasstdc27m7nks3,128
cd9a7b22d85c35845260cd61a4b65cb2meyel,5,phone63,3,my,3.0,-1.1298874966432795,jewelry,5,192.42.227.110,3,vasstdc27m7nks3,3
cdf1fdd424a11dde166c4bf069d6998eph7b1,880,phone3,116,in,779.0,-0.8188772795101787,sporting goods,880,24.67.81.163,16,9ss37qs0gwms3hx,256
cdf76f38b6f46a3bd396a99123d26909xq5c3,842,phone4,32,in,314.0,1.316750108318267,mobile,842,93.206.191.5,12,vasstdc27m7nks3,188
ce22684df495e376e32ac95d3ceb1164t37l2,1,phone65,1,gt,1.0,0.1437200247222921,jewelry,1,223.64.50.68,1,qlcl73of2lavfa7,1
ce7d34398a6d6011bcd96ff0aa82b6674hxzl,7,phone65,4,cn,2.0,-0.6929136554537408,jewelry,7,137.110.21.234,1,vasstdc27m7nks3,4
cefd0ed907595de146c91e6c26b8ad658ilo9,14,phone150,4,id,14.0,1.3327120873721867,jewelry,14,118.116.17.198,4,teltisb6a9ud6hg,5
cf06ff5f520b14d1f9f1cf5a7ff34982bj4md,2,phone269,1,id,1.0,-1.0412682791176375,mobile,2,197.137.81.43,1,rlkv34qd8cw7ne5,1
cf18f6766fadce944ee74796489c23acmqhpe,6,phone4,2,th,6.0,-0.2646679274125085,home goods,6,119.88.125.198,2,vasstdc27m7nks3,3
cf1f2b6f29840e1ecbb31d18fb128c38bseas,196,phone143,196,au,196.0,1.4325001664020878,jewelry,196,165.208.198.120,196,vasstdc27m7nks3,189
cf22da37578048d2e51eca1e544c693cke5t3,129,phone22,99,za,110.0,1.3067678320766467,home goods,129,84.56.46.224,110,earvkbmzjqirv3y,46
cf33d05860b7f7d9af73c6091190b81ektz1j,5571,phone4,1491,in,1622.0,-0.46950904012419487,sporting goods,5571,57.101.190.69,297,vasstdc27m7nks3,2945
cf456f3c8c409ec4060142acfdabb5bbqpx7q,19,phone65,4,id,11.0,0.21129078180285144,mobile,19,170.229.182.169,2,3cqytr9y189j53y,10
cf4eb0f68d47e6d4b92befd0b8fff39a098cd,4,phone161,1,in,3.0,-0.5378335150201999,mobile,4,126.45.180.99,1,iesnffk803ju3yk,2
cf9a1c3af63d1bc3f55728b4a06a5f46njrac,133,phone45,16,ng,125.0,1.2973243432888109,mobile,133,68.171.95.214,16,vasstdc27m7nks3,39
cffb5f3c1f4ca815d0f643fcb2f2f316beod4,51421,phone4,7404,ke,12589.0,1.3104966064821872,jewelry,51421,192.148.188.102,516,vasstdc27m7nks3,17080
d0231e5200b870c055db7e3daae24bc8lt7at,64,phone94,14,py,26.0,-0.7208509030688928,mobile,64,157.59.79.7,13,vasstdc27m7nks3,17
d056594c1d7976b6ad4ba23e2b4cea19l2i0t,3557,phone4,373,in,2513.0,-0.558102551379997,office equipment,3557,216.197.201.221,132,vasstdc27m7nks3,1471
d092609f5140c62ec64ddd7615c25792qgdrd,14,phone386,5,us,13.0,-1.1386296374900786,sporting goods,14,162.0.144.177,2,nroqmfn4mv99bl1,11
d0b096df6b5ffd2efe8d5cfad4a24912zs3dd,25,phone169,4,in,7.0,-0.22155563659483535,sporting goods,25,150.40.3.116,2,e26ymc7zhnz0nji,2
d110111b8700f290b5d03a0e243fe375r3woe,51,phone31,10,za,51.0,-0.6899149775660935,mobile,51,77.63.173.12,21,vasstdc27m7nks3,10
d1200a75b6c05584f4f902e74d3dead76cj15,7,phone2490,3,pl,4.0,1.330794459983608,jewelry,7,236.90.12.43,4,ho4waqrcqbcikyg,2
d127576e329604b576df0a3248cdcda3279td,3989,phone4,361,tr,872.0,-0.45840892078331935,jewelry,3989,176.161.154.145,38,vasstdc27m7nks3,1116
d13cd9e0a7b95c0a35f3456014865230qku5q,8,phone4,2,be,1.0,-0.6771528960893688,home goods,8,168.242.177.41,1,vasstdc27m7nks3,3
d144312f2f68dc33a63b7863911b2aa459i99,764,phone4,96,in,399.0,-0.572417384362564,jewelry,764,115.92.38.21,17,ekg2uyqtfwdsplb,491
d154075c75cbb3f4b716a16c88eedd774i8s0,61,phone4,33,id,52.0,1.305030437712824,home goods,61,107.189.39.235,5,vasstdc27m7nks3,41
d1be739798ba0745a1fd72ac918a9f1929hei,14,phone393,3,in,8.0,0.023053256926802466,mobile,14,172.196.122.107,3,vasstdc27m7nks3,5
d1f000f475c502ecd2e993c52987e63ed3k7n,1,phone4,1,in,1.0,-0.9972492468337985,mobile,1,189.10.191.93,1,vasstdc27m7nks3,1
d26cca81c93b52ae3564aa6cdf33f5d5mkliw,32,phone4,8,id,23.0,-0.3224698901614973,books and music,32,54.132.235.174,3,vasstdc27m7nks3,13
d2704c8bb6ebbf13e08f37131382b126wy4yc,4942,phone4,461,in,4148.0,1.3156264065767351,mobile,4942,190.17.191.229,25,vasstdc27m7nks3,1112
d27221cf2bfaf0fa7a60ffd3e1e3a53efagvp,890,phone3,72,in,817.0,1.2988060998853304,mobile,890,213.225.77.188,47,vasstdc27m7nks3,209
d29003d7f3ec1f0e4ca9cc17e6389b4a4phcg,48,phone4,8,id,35.0,1.303087133027917,jewelry,48,47.24.208.98,5,vasstdc27m7nks3,14
d2b8a15ae403dabc5aa752b205181dbe1lm57,12,phone349,2,in,5.0,-0.07280659653026084,sporting goods,12,131.51.1.242,3,vasstdc27m7nks3,3
d2ebe13374f25a12865d50c17af1dad7yspzq,30,phone0,3,in,19.0,-0.4404131277873749,home goods,30,13.31.35.207,2,vasstdc27m7nks3,14
d2eca28cbe0a3dc69715d719c6958faaaqx95,330,phone4,72,id,284.0,-0.5093190982206044,jewelry,330,200.167.195.48,8,vasstdc27m7nks3,155
d2f0217aa734f025ec008d24d13eca10ntuhf,1,phone45,1,ng,1.0,1.3765513152678797,mobile,1,77.105.203.77,1,kydcwod89m2hkrz,1
d2fc5291537a61882065e571c21e796975uy0,2,phone2,1,in,2.0,1.337932279369725,mobile,2,109.169.91.9,1,pcc6y3h3lhu3d99,1
d2fe98eb0fa21252956184a98138c58dwp1ah,32,phone134,3,in,20.0,1.3049617806235394,mobile,32,141.144.200.73,3,vasstdc27m7nks3,18
d31f6cdaf4f8485190b4ea588f8c1733y6qu9,1,phone22,1,in,1.0,1.436375825569142,mobile,1,240.203.6.163,1,02hmgj8kfr9s4zw,1
d36857d18a397e7e24d05dcbef3b919ftjstv,31,phone28,10,za,16.0,1.2987160180767774,office equipment,31,43.188.123.100,3,4jqovbpj85wrtpq,4
d381ce07afba12851a815cdf8858c1c7g2pfh,575,phone2,35,ng,310.0,-0.4541533740910257,sporting goods,575,37.95.134.218,84,vasstdc27m7nks3,565
d38b2db568fb71174bf883554bea939ccts4m,2,phone124,1,in,2.0,1.363423806902543,sporting goods,2,0.168.229.155,1,3npjp0le7iahj6j,1
d3920630f4891b9ef1a8a199ce5c830aua4yi,1,phone326,1,in,1.0,0.1511025897791135,mobile,1,65.41.10.133,1,vasstdc27m7nks3,1
d3ab33e9314c95d6806813171f292299tmprm,3,phone11,1,ng,3.0,1.2475204726489275,home goods,3,163.108.18.112,1,h93jszcn24k86hh,1
d3c80e9f6b8e1d774679fd8dd5aae611e3qls,32,phone123,2,in,12.0,1.3110808336389996,mobile,32,118.72.101.148,2,vasstdc27m7nks3,3
d3e1891edac2851f6d34de566802cac8m8dn0,63,phone3,17,in,48.0,-1.093072986039904,mobile,63,206.190.108.215,14,li8qr13w1rusfxl,14
d3f595832d80988c2016aeafd125d8f072r4h,10,phone25,5,id,9.0,0.13071797890973386,books and music,10,13.191.52.238,1,29mukdc6tgqx3hq,6
d42604c7cca8ec92839e92508f2a3e52ehz29,4624,phone17,505,in,2824.0,-0.4071337149987856,jewelry,4624,5.146.235.202,117,u4d84nvt4826q62,1096
d428139761f7b7563d57bb1f87b55876388j9,4,phone22,2,sa,2.0,1.2755905076344742,mobile,4,118.4.255.197,2,69uh4v204xl6cv5,1
d43189c6eef7a763b2f8596228807dd89x9y9,7,phone178,3,my,3.0,1.3231990477274294,books and music,7,113.125.127.189,2,vasstdc27m7nks3,7
d4a84bdffb9543626fdd42c879343ce26ds4l,19,phone194,2,in,9.0,-0.79314854512401,mobile,19,151.68.131.88,2,vasstdc27m7nks3,6
d4b2fd8f5e8e02b660e9803cbcfa6cf2t5szq,4821,phone46,203,us,1219.0,-0.5268552926779407,jewelry,4821,12.238.242.140,58,o3rnv30sa9qksxn,967
d4be674fce23aae81c4cb946d4fff8671gxtu,75,phone4,25,id,69.0,-0.45071339309790054,home goods,75,166.171.74.77,3,vasstdc27m7nks3,48
d4d4b36ea722e5b939e51e34953004c4t671f,13,phone63,4,mz,6.0,0.09535235822688339,mobile,13,195.254.5.29,3,vasstdc27m7nks3,5
d4db72f36e6ad1668dbc0bf4f0e1c49bn12a2,1,phone159,1,in,1.0,-1.227048981768646,mobile,1,159.249.239.62,1,vasstdc27m7nks3,1
d5337c2d4b58426b30c8733313eb5247syn5p,13,phone79,7,id,7.0,1.2986024764281245,mobile,13,150.248.104.106,7,6j9cvplsd8w3rue,6
d588f4c51e67a340d1991a8130ee0b56hy0r0,14171,phone4,1883,tr,2068.0,-0.9173241834995145,sporting goods,14171,13.31.35.207,558,vasstdc27m7nks3,3458
d5b75c812d172da1ecb3164a1cfb7527688gb,9,phone17,4,in,9.0,1.3247135973216464,jewelry,9,51.220.121.247,2,vasstdc27m7nks3,2
d5f997729fd5a0aa13307e027804de515jziv,828,phone4,47,sa,181.0,-0.6845128624222275,jewelry,828,52.83.46.79,8,z1rrzdaibaca6ui,224
d63671871e4010e904b9419e48781565weafn,75,phone164,45,id,74.0,-0.2557684436602473,mobile,75,254.176.143.225,8,72qmgqilodhknlb,17
d645e4b8b043a18bb1c8689572ad4fe16q3np,43,phone4,23,id,43.0,1.3504823768347176,mobile,43,166.67.25.123,9,vasstdc27m7nks3,35
d6517684989560cbb0da1fb2f5bbba9b9y2st,58195,phone4,11771,ng,23738.0,-0.48398643536018554,jewelry,58195,105.144.126.10,3324,vasstdc27m7nks3,29191
d65c538ae39fc1a7e0677583bba5fdc6ax1et,226,phone3,12,in,170.0,1.2465433556364738,jewelry,226,22.110.106.192,4,vasstdc27m7nks3,35
d65efaa8129a85f85bf909e5abde8c3628gfv,10272,phone4,1031,in,5624.0,-0.7966998657607468,jewelry,10272,111.171.187.246,167,vasstdc27m7nks3,3282
d6d3daba4bea632d7f5a4e2c5146f109dkd4m,1,phone150,1,tr,1.0,0.06183493211637391,office equipment,1,164.194.2.206,1,vasstdc27m7nks3,1
d6d68e218a6cafa246ed31185b09e1e1fsu8x,4,phone13,4,in,4.0,-1.1718917685474617,mobile,4,181.40.142.155,4,70l2ly5uddyqxfu,4
d6ebcf2149c311d221b233b268870b3d5gfe2,5,phone241,3,my,3.0,0.16370672004122983,jewelry,5,146.2.16.77,3,vasstdc27m7nks3,3
d6fd864297177c38cea65aed8a45fb7bbp2e3,1645,phone4,307,id,1248.0,-0.4322068381445364,jewelry,1645,205.7.224.48,62,vasstdc27m7nks3,653
d7340ee3c04e600c31fd2a34c760f7e7d26bn,105,phone4,27,id,101.0,-0.5272645120018132,home goods,105,135.140.246.47,8,vasstdc27m7nks3,51
d738b259ec6e6af625d1f41abcfd63e9e53tx,158,phone101,10,za,152.0,-0.39768471914825426,jewelry,158,77.63.173.12,8,vasstdc27m7nks3,31
d79919e5ba11f26bce5e70f0a4f859e3e4q9y,5013,phone4,2213,id,5010.0,1.327741391950162,mobile,5013,185.218.149.48,584,vasstdc27m7nks3,4923
d7b66d95bcfba06122dc6f7a3c605fd73239a,45,phone23,10,id,44.0,-0.6387921976782144,home goods,45,94.244.118.76,3,vasstdc27m7nks3,27
d7c046d4328c139e76fea7c1833e8fe6fx4yz,3,phone28,1,ph,1.0,1.2487791033659377,jewelry,3,155.149.141.23,1,5mtyzyw9o8or06r,1
d7e83a95a05308d4fae6428bb9073a7bg8aoa,3,phone159,1,id,3.0,1.3334891894453609,home goods,3,107.189.39.235,1,vasstdc27m7nks3,2
d7eefaad31febe607c252199a7672420kl1el,361,phone55,230,de,173.0,1.3173756789067925,mobile,361,120.42.30.119,173,rrtoutxkeettwcn,93
d810a7956e4d9fbc246d585ce84e8ea0750b2,5,phone65,2,cn,3.0,-1.1024397345585104,mobile,5,166.180.83.171,1,vasstdc27m7nks3,4
d81579750b388276f2d8f6d80384f499n13l6,6,phone101,1,th,6.0,0.031881957541892124,mobile,6,255.141.83.149,1,vasstdc27m7nks3,5
d863897264a7e52d9c6a1be6dc453c6c9anz0,151,phone110,123,uk,123.0,-1.1669834505847905,home goods,151,205.171.10.69,115,vasstdc27m7nks3,151
d878560888b11447e73324a6e263fbd5iydo1,4,phone119,1,iq,2.0,1.291107361702636,sporting goods,4,142.38.212.102,1,vasstdc27m7nks3,4
d8a10762de6d62c087a0a8f0e61cf78bbgke6,4,phone168,2,ye,1.0,0.1486819535354227,mobile,4,151.139.35.199,2,2ygq3xy1ykpbwfd,4
d8a4b49ed9ca241f025cdbd9637198fb71qmz,11,phone2852,2,us,5.0,-0.5723739483855551,sporting goods,11,107.2.254.8,2,ihne8qayh1pudog,5
d8ada60e3b7204a104bba8c073136bb40772o,2,phone28,1,nl,1.0,1.3153685451674435,home goods,2,27.17.221.171,1,zynnk1gq5gq1a9x,2
d8d90875fbcf94c3b4c5c00479cbed6e1mqrl,11,phone33,11,id,11.0,-1.0738385690011467,home goods,11,184.0.94.76,2,vasstdc27m7nks3,6
d8ff621bc161b09d9192c445f4b3be7b8xow6,17,phone4,5,id,15.0,1.3261398242659515,jewelry,17,107.189.39.235,2,vasstdc27m7nks3,13
d9177cca9a1bfe3478cc4f11a0d57de2p8ahp,1,phone65,1,cn,1.0,-1.0459183038191189,sporting goods,1,89.160.115.91,1,vasstdc27m7nks3,1
d91a4421996dcf429f575e372915cdcedae6g,1274,phone4,63,in,521.0,1.3433667552788724,office equipment,1274,8.195.81.92,236,vasstdc27m7nks3,487
d927c987f8a4ba2dc4f38dadc0831100tt94p,160,phone65,15,in,70.0,-0.7335147450701835,sporting goods,160,186.249.111.160,10,vasstdc27m7nks3,40
d92c8c2d4c29d4c785431a8b34ea135awepbr,12,phone194,2,id,5.0,-0.1683392045704638,jewelry,12,113.236.115.37,2,vasstdc27m7nks3,4
d9576f0ba8c7479eb2b26f0d15c4abfayk5ex,13,phone1003,1,in,6.0,-0.5559585752759999,jewelry,13,119.88.125.198,1,bsrv4kr6u7kc9l3,5
d95c969eb09086bbad373dd8ee80cacbuagvf,1,phone28,1,za,1.0,-1.0814032791411154,mobile,1,0.224.137.149,1,6xl2sm0ymgkdw8e,1
d9a813646e8fae954898c1279196f5493gqzc,8,phone45,2,in,4.0,1.3271275304361538,jewelry,8,149.223.213.253,2,3ozud7ue5j77hu7,5
d9b611dab3b5116f761747fd3166ecec80icg,725,phone4,67,zw,106.0,-0.1023290060112572,sporting goods,725,230.236.226.213,52,vasstdc27m7nks3,206
d9c6b6d7290e4475bcd6d264fb33a706fqtvc,1452,phone4,86,id,553.0,1.3169200277632773,mobile,1452,91.147.188.78,56,vasstdc27m7nks3,328
d9d24106ae1ff4f5bc4ec3caf29d7bd2c2f5o,14,phone57,3,id,9.0,-0.79902098821125,jewelry,14,6.205.59.13,2,pgt8c5c4ml2cso4,10
d9dfeadc7e0e844ffea3cfc706daae5dt2hhg,28,phone46,5,id,22.0,-0.4968872138523439,sporting goods,28,23.230.102.179,4,2z7t8xiaw9ykaf7,15
d9ffd2f7f3cc1a546586701c2a6fbda24u9ye,910,phone3,77,in,608.0,-0.4863850008488133,home goods,910,1.158.230.21,23,vasstdc27m7nks3,61
da00b16633eb706fb11d55868120cdd9so58j,85,phone46,85,au,53.0,0.05215250494121817,books and music,85,52.230.48.170,50,t5vu6bur3dxj8dg,63
da2841ffcbeabaac373f00039c10f39fty6fa,17,phone22,7,it,10.0,-0.9790993784177506,mobile,17,61.54.46.144,10,vasstdc27m7nks3,17
da6e2a5651b4f44fa3cff41cf9731ff8qc8fl,1,phone28,1,za,1.0,0.1250318117532299,sporting goods,1,250.175.129.149,1,l40w6vqzyqtn2r4,1
da950a556200395a82e23e3bbfe1abb6xs258,15,phone278,2,au,8.0,-1.0921289756521795,sporting goods,15,102.38.113.130,1,0beja9i3178th4b,15
dadbcec8b02ac75c5935f419b318ceca1wwjw,1,phone65,1,cn,1.0,-1.0426060123220295,mobile,1,89.160.115.91,1,vasstdc27m7nks3,1
daef74294e84ef6d7e009c2d51be6ee167xds,2,phone57,2,in,2.0,-1.1217285256532792,mobile,2,252.112.94.169,2,767xk6s92ujt6q3,2
db5e9f85e7d180f7d952f12e5dae5900q9xif,4,phone4,3,ro,2.0,-0.8267591050591749,mobile,4,121.133.185.67,1,vasstdc27m7nks3,3
db80f065a93cc6b41d12af614bc3ec11kpwjp,1,phone65,1,cn,1.0,-1.12630345305663,mobile,1,60.85.127.217,1,vasstdc27m7nks3,1
db83d746ba8e0c388805fa3fcb235743vfqmw,81,phone1223,81,ca,81.0,1.417245397678789,mobile,81,100.37.62.213,1,885m5un3q8vzitk,81
db85fb5556f17b744938cdcc2e7ce9b5urspd,300,phone28,65,uk,270.0,1.3614643214719904,sporting goods,300,71.169.87.101,16,vasstdc27m7nks3,125
db88530db963dab43118aef5aba127ec29abp,1,phone262,1,in,1.0,-1.024025939462298,sporting goods,1,82.164.70.106,1,rcysif3neksuxb5,1
