bidder_id,payment_account,address,outcome,trade_count,most_used_device,device_counts,most_used_country,country_counts,average_times,most_merchandise,merchandise_counts,most_used_ip,ip_counts,most_used_url,url_counts
0a09adcd35b5f26d75f251006affc747drfu4,fd4a1ab95f45e63d34db23a4bc5618a6v86ks,bafe88e4ec7cdee517bcfcb50dfaa39a67nbb,0.0,1.0,phone106,1.0,in,1.0,0.022103454908294795,mobile,1.0,20.83.198.240,1.0,4b9rtrwehhmrapb,1.0
222a0e05442fec0af2d20ebdcafe4b28c2pi4,a3d2de7675556553a5f08e4c88d2c228c6c9g,a3d2de7675556553a5f08e4c88d2c228eeryg,0.0,4.0,phone367,2.0,my,2.0,1.2935282482706687,books and music,4.0,80.206.12.216,2.0,7t6ztjaeov2weei,2.0
308a5541e1206e126ef80f18cc29b7017520l,a3d2de7675556553a5f08e4c88d2c2289vgt1,bab00c5bcd25c2a01a3804287b57c94an4x25,0.0,1.0,phone1840,1.0,ng,1.0,1.3829726349084037,home goods,1.0,129.93.202.114,1.0,o8twqhcdn2nb0h4,1.0
2d38a6af2ce96c1446f900aa4756b8975y9k3,1387f72edbcbb386228fd2a329208a47w2ail,daf8aa3d8f57b3c3d3d57a058758c347jwd86,0.0,1457.0,phone63,34.0,br,233.0,-0.33995449881624773,mobile,1457.0,86.211.127.94,6.0,l7ulknrqeiz8z2x,44.0
d9ffd2f7f3cc1a546586701c2a6fbda24u9ye,e66c93c45e9dc836342d08b69f0e8bef0lcxf,bce25664f28a82da259af3c1884b13ed7n625,0.0,910.0,phone3,77.0,in,608.0,-0.4863850008488133,home goods,910.0,1.158.230.21,23.0,vasstdc27m7nks3,61.0
f80075873f7183a03b1b10ac3f740032v6w99,a3d2de7675556553a5f08e4c88d2c228p88hl,9e46fec7aa9d46d524cd3a859dba0c58grfsn,0.0,493.0,phone4,57.0,in,151.0,1.3144955997534309,office equipment,493.0,213.225.77.188,29.0,vasstdc27m7nks3,277.0
6767cffbe2c0957492aa451560655be3hjd6s,5ae728eae99faf773deb95ec4f2692dd309d0,48b9f8e5abc8be6a9f5f00cbb3784ceapsn92,0.0,95.0,phone46,51.0,au,95.0,1.4185791993436154,mobile,95.0,1.114.233.191,44.0,bn3afx8e85uqwyh,35.0
572c9964ca41ed055830845993fdab29p4f03,a3d2de7675556553a5f08e4c88d2c228cvvat,794abfcfc9a51569c6415a61a319b352dj1ke,0.0,198.0,phone3,18.0,in,39.0,-0.400332996833564,sporting goods,198.0,11.106.3.202,4.0,vasstdc27m7nks3,27.0
76c85d6bf559bc0323bbe1639d233e88nxy36,c0a9a5993597fda7ab897befe4700bc25q854,e60bdbe29dd76f92b2c4c650037e7223s9mcm,0.0,6331.0,phone57,1362.0,in,5532.0,-0.3587526828463144,jewelry,6331.0,33.166.63.164,105.0,vasstdc27m7nks3,762.0
ce22684df495e376e32ac95d3ceb1164t37l2,d36db368cb5492a191adb30c928ff53diuw8k,bf959be257a72c07fed7e0d87e1fc33ejfp9m,0.0,1.0,phone65,1.0,gt,1.0,0.1437200247222921,jewelry,1.0,223.64.50.68,1.0,qlcl73of2lavfa7,1.0
70daecd44c89c37525aa2ca294378ead4dggh,a3d2de7675556553a5f08e4c88d2c228j9snd,a3d2de7675556553a5f08e4c88d2c228wkhi0,0.0,949.0,phone150,72.0,sa,493.0,1.315220621690691,mobile,949.0,186.186.132.192,25.0,vasstdc27m7nks3,102.0
53e2d855e008a5c2f79b4b848d467b86nofo3,a3d2de7675556553a5f08e4c88d2c228ye49k,fbb8e5bcfd1aee1d4a13606e9e372874u1i6r,0.0,1.0,phone3937,1.0,ng,1.0,0.08530033454511272,sporting goods,1.0,225.236.81.16,1.0,vasstdc27m7nks3,1.0
9744d8ea513490911a671959c4a530d81fj5e,3dcc2cb10c46e7a5ddf29200bbcc129aesify,c3f6fc5fa36ade4fb8267d5c3155570f46p0n,0.0,248.0,phone4,87.0,id,152.0,1.3056851523198576,jewelry,248.0,235.182.203.96,13.0,vasstdc27m7nks3,104.0
e8bc0150097c1b2b8b8c374b69e0d3a6mxfcm,012496a581025da14aa016f4a7049ccc2s1gm,8f8f43abcdd111239d8c5f7b86c6d781ft4wa,0.0,2.0,phone1,1.0,iq,2.0,1.2926250780982564,jewelry,2.0,140.231.164.76,1.0,lz4sj183090n3rw,1.0
b7630ee9a73e7ba6f11f7717b7f03ed4be2hb,a3d2de7675556553a5f08e4c88d2c228f5ohe,c775fb0fc9b5991e6c864df5f2155f01y3wbz,0.0,493.0,phone65,58.0,id,181.0,-0.05179545487699203,mobile,493.0,119.88.125.198,33.0,vasstdc27m7nks3,224.0
d810a7956e4d9fbc246d585ce84e8ea0750b2,a3d2de7675556553a5f08e4c88d2c228su3re,a3d2de7675556553a5f08e4c88d2c228w3e4k,0.0,5.0,phone65,2.0,cn,3.0,-1.1024397345585104,mobile,5.0,166.180.83.171,1.0,vasstdc27m7nks3,4.0
c41ea39b2e13b0fc9ccccc2546f924f1obd0w,a3d2de7675556553a5f08e4c88d2c22895d8i,f0cb1e71cc2c0001ac057d7715bb2f6f8zm2y,0.0,187.0,phone22,10.0,sa,41.0,-0.4234116385089178,jewelry,187.0,215.53.72.125,5.0,vasstdc27m7nks3,33.0
08a588ebf7b98f44f8fc695d02adfa25x0amy,a3d2de7675556553a5f08e4c88d2c228k3df5,a3d2de7675556553a5f08e4c88d2c228zfx3d,0.0,3.0,phone115,2.0,za,3.0,1.3763316973915194,mobile,3.0,153.231.140.230,2.0,kcr145sidzh2iqn,2.0
fd1299f1343236dea07bd0ba5f8ca220csnv8,3f7b235fa731f3f00a224637e4ef05387oezn,849913ba49083d2a6f7dca549729525ey1jbq,0.0,12.0,phone3,4.0,in,10.0,-0.5072006595731159,home goods,12.0,106.240.88.2,1.0,1da6gzn9lvs1470,1.0
b77312a06d10e22e3caca85fc7fe0342b2adf,a3d2de7675556553a5f08e4c88d2c228neoyd,a3d2de7675556553a5f08e4c88d2c2287wjru,0.0,1.0,phone35,1.0,in,1.0,1.2645682268606047,mobile,1.0,196.53.106.171,1.0,vasstdc27m7nks3,1.0
1ea558fc18eb1b3ed7759a3aed7662d3p77wq,a3d2de7675556553a5f08e4c88d2c228idu8o,d004574f1dfad479ed18f32678cc24eaecr13,0.0,1.0,phone161,1.0,my,1.0,1.3394702720358234,office equipment,1.0,96.171.243.35,1.0,uptospotxswqmd8,1.0
38125387ec30412c438280af8931254dmvfgb,a3d2de7675556553a5f08e4c88d2c228u0viv,6c025470918ba3d815336fddb023f21flfc4s,0.0,4.0,phone4,2.0,in,2.0,-0.7690052775922817,mobile,4.0,127.195.15.93,1.0,vasstdc27m7nks3,2.0
28c0d4c81a22958352aa742f7d74e477qwo51,a3d2de7675556553a5f08e4c88d2c228dwfhj,bbde523bf0f65c6700a83f2b3747482dj7jw2,0.0,20.0,phone45,3.0,in,17.0,1.2998495883749217,mobile,20.0,102.119.15.228,1.0,vasstdc27m7nks3,8.0
83a24bbff5a4cf9d9fb10391102708f1oqpco,a638b8af26b2bebd924a4c0b33a79243k3xcq,346e22a289f45f02d169e6c2ef301a1f5uyb2,0.0,9.0,phone1,2.0,za,9.0,-0.5872996602908539,sporting goods,9.0,123.196.148.238,1.0,vasstdc27m7nks3,2.0
0a92c4fa2bcdc8e952546d236b322053o5wbk,3441bb241bd8fb5797a4fa8a8995e720s47ff,13a493a4cc4caa2fee93fc3ccc57716ev6pav,0.0,4.0,phone106,1.0,id,3.0,0.05560435961318076,books and music,4.0,123.246.49.46,1.0,pnqx5i3kx2acjwl,2.0
d2f0217aa734f025ec008d24d13eca10ntuhf,e069bec9c25fbb62fc748b6f8bd3a796gdw1v,ced5a5b88e0f0a7e0fb2c8bd29f079cdxsebj,0.0,1.0,phone45,1.0,ng,1.0,1.3765513152678797,mobile,1.0,77.105.203.77,1.0,kydcwod89m2hkrz,1.0
59cad1329d42bda3d678bae082bee7edgvt7q,a3d2de7675556553a5f08e4c88d2c2286zp95,554020f478d80ffac1ab38ea15efa7fahr7ed,0.0,2.0,phone138,1.0,in,1.0,1.3377860899626461,sporting goods,2.0,205.234.208.26,1.0,j31s4m0kzh6ctms,1.0
3b947f8c954acf4354d2c3bdcd494fb0x54ee,071be0d0f0e8dc7e7cb8608464ef8344bmdof,5ce44337b58433399def32a40a892820ttkzs,0.0,10.0,phone1278,3.0,mx,8.0,1.3174227065961819,computers,10.0,205.124.6.103,2.0,bcbsrd96b0a2uvi,6.0
97b002c9936e63a1fb9994a67615e84fft019,70298709017d78b00d1d9233ed7b2f9d9mw9p,9e1807c2d3a308a62f418d054644dee3159yb,0.0,148.0,phone106,9.0,in,70.0,-0.5648625751636337,jewelry,148.0,64.242.245.99,8.0,cpr8xkeaick3jsx,39.0
b1e106943db37b1d002bcbe06b264b8bahuy0,202f2746d2ec002497d78649c1c7c777ti4a8,e0a9ce32db4de053cb0af19c03d0ee80wxyp7,0.0,7.0,phone63,2.0,id,5.0,1.3462340353559135,mobile,7.0,176.172.149.161,2.0,cxyhphqx9le0ymn,4.0
c1624207d78346c3c58cd44f3d5472fcriae4,7badf0df2fdd737d44aba893ae736412dlsjg,5748b76e9f83004b5fe9ecee8445975b1lv17,0.0,12.0,phone20,4.0,in,8.0,1.3119878316875964,mobile,12.0,230.201.1.241,3.0,i8sug2c44ilmp3d,2.0
3fe1dacbdaf96fab0c213e218968c518twu76,c7b27901a2e66ca11fca524d0c185022crfen,fdd16d78587006ebaee577b1cfa0f5f49miib,0.0,437.0,phone221,41.0,ke,419.0,-0.38169584914776183,sporting goods,437.0,56.4.45.79,37.0,j2b1da95fjt5ceb,254.0
11a38554244f3c14de043aaf52345c35jjqvo,f6933372b401e65b5448165c627298e514szs,c1cd73ea36352c6fb49cd5f6102253eb6bc5u,0.0,286.0,phone4,32.0,vn,281.0,1.3399663133221298,home goods,286.0,28.204.49.105,16.0,vasstdc27m7nks3,132.0
6c0030ed696c4156b6ea3472374f6b54s4ih4,7822bd8c48bd5748dedc6072db2eec63ui2cj,a3d2de7675556553a5f08e4c88d2c228lnkqv,0.0,304.0,phone3,32.0,in,178.0,-0.9419745096347455,sporting goods,304.0,167.24.245.240,6.0,vasstdc27m7nks3,43.0
5db8eed67a7b648d1f2173b665b79de2vwdlu,a3d2de7675556553a5f08e4c88d2c228ptb15,fb21fa4e9a4009efe1ffb9f3138ba613zyuky,0.0,1.0,phone344,1.0,us,1.0,0.14738477287200596,home goods,1.0,192.90.163.158,1.0,9nfy0jf7ljas2x7,1.0
84c4b58a1491da3a30710bcdf61f87054xfq6,1437c51f3474a941b6ca04f599da8ed2s9e22,b05ca068b57ecca7cc85db7a811ab4b6t3ak6,0.0,2143.0,phone63,35.0,za,328.0,-0.47875878553524837,mobile,2143.0,238.210.77.18,3.0,7nm9vqb1ueaxxl2,20.0
510f33a3c0a290a0e43d2576d928a4abxieo3,c4095585f712676281376ff888d6168c4q3n0,99a17ae5baa8fa90487c64bec80d68a0m1zvv,0.0,1.0,phone33,1.0,ng,1.0,-1.0319201674438487,mobile,1.0,203.173.117.223,1.0,unf1majfguhrxfq,1.0
537f38e5fcf2656968e0a1752dd494ba8z1jc,a3d2de7675556553a5f08e4c88d2c228x07k9,4fea00627d81ea14c246f6ffa3594c29daij6,0.0,3.0,phone25,1.0,in,2.0,1.2319563072829263,mobile,3.0,102.192.72.140,1.0,vasstdc27m7nks3,2.0
b27db6c048fa41b496dfd3423226bb0923yfv,a3d2de7675556553a5f08e4c88d2c228s9f39,cd77a3175957efaefd0eff8ad3b275ddj3w53,0.0,5.0,phone293,2.0,id,2.0,-1.0396323595747254,mobile,5.0,84.25.249.13,2.0,hgaaxge46ny9dkq,2.0
27809fd62bebc89be450f9dcbdd25ed8il6z2,3d07d464b59b8a41ab9aca282bf615d8dwp9w,e57361b8cf657796eaa6989d8ef05d7euwt5g,0.0,358.0,phone4,64.0,id,157.0,-0.5354708365497586,jewelry,358.0,187.195.1.131,9.0,vasstdc27m7nks3,114.0
de3bbaaa3bbc1fd1f751d23a972916d80q8e6,967d3e5f6c5dc9211f4337848b6b7c7aid1hi,fe419775e42dd0ad5f380cb32961e241rmgms,0.0,309.0,phone17,23.0,in,298.0,-0.48985628156518174,mobile,309.0,33.166.63.164,7.0,vasstdc27m7nks3,104.0
db83d746ba8e0c388805fa3fcb235743vfqmw,aaaf9373b9ca0550de757e6054de65b1au2m6,40f71967d3e011bb5f36f74b0034da05rfw0i,0.0,81.0,phone1223,81.0,ca,81.0,1.417245397678789,mobile,81.0,100.37.62.213,1.0,885m5un3q8vzitk,81.0
1af4685cda2979a608c4b6ad83473774qgicn,e35a74340ac6d90fcb4fe9b84c6eaa2135wqx,ceda5914ce08b87ec934e614452442903j17m,1.0,6002.0,phone3,408.0,in,4066.0,1.2391630092539605,mobile,6002.0,84.10.221.174,49.0,vasstdc27m7nks3,1053.0
535ed161b4c9960a71ccd53128df4766ddyq6,a3d2de7675556553a5f08e4c88d2c228jrn8t,c00ae99c1ef4854bd838c9648ea6eb51vkdju,1.0,2595.0,phone224,2595.0,us,2595.0,-1.170316727591542,mobile,2595.0,10.69.195.142,2595.0,vasstdc27m7nks3,2595.0
3a5420301c0dacbc5675f6f09aac0143tuodl,7e8765daf511e88d1e8c832db07dd7e265hp0,bd20dc70c53713a6201146da1f90d0879swuw,0.0,10799.0,phone4,1458.0,vn,5732.0,-0.5181453560163282,jewelry,10799.0,48.186.219.240,243.0,vasstdc27m7nks3,3772.0
0ae09b09369c76737cba059d192451001nwce,a3d2de7675556553a5f08e4c88d2c228jumwm,c07682055477b12a5688b307419ba96e2xxy2,0.0,1.0,phone65,1.0,cn,1.0,1.4456107906469946,books and music,1.0,171.156.144.150,1.0,vasstdc27m7nks3,1.0
bc3d08ad6ac94b8b5ce40a29b59899cakj3p5,a3d2de7675556553a5f08e4c88d2c228dy4is,a3d2de7675556553a5f08e4c88d2c228qrwjy,0.0,1647.0,phone4,374.0,in,610.0,-0.5081118887601834,furniture,1647.0,57.101.190.69,63.0,vasstdc27m7nks3,811.0
b6e52f37365cfeae9204a9f408b8c3a4idcs7,a3d2de7675556553a5f08e4c88d2c228nsxk4,4d90f2e709f1fc0810e5aef472dd3935abdln,1.0,241.0,phone46,142.0,it,99.0,-1.1190150639586804,books and music,241.0,188.154.128.97,76.0,vasstdc27m7nks3,241.0
9774dc752f855f07b9c00eb7018b607c0ymxo,f41f153caa529b52ef50fc45f4af6be3fey9h,a3d2de7675556553a5f08e4c88d2c22835rzv,0.0,30.0,phone17,6.0,in,23.0,-0.6394566474467186,mobile,30.0,73.243.1.124,2.0,h359dcqwiiib7sx,5.0
bd6adbe79fcb843aeb97546947af1236kbg7p,8ba84d3934dd9bf898188a0d643d96d4adnqw,a22ef4c95f656ef31796f6ea337915bado0y3,0.0,43.0,phone4,11.0,in,30.0,1.2553127701168785,jewelry,43.0,93.227.210.179,3.0,vasstdc27m7nks3,26.0
42cce5c657dc7d99911d950cb22fcb4fmzz5e,a3d2de7675556553a5f08e4c88d2c22839xxu,ae6a5029f50f60a725dd124e2bf9253dfrcyx,0.0,5.0,phone91,2.0,in,3.0,-1.1807519981075791,jewelry,5.0,56.64.200.34,2.0,03hcz8g2fo91i7z,3.0
ee052a24cd3164af9d08fe77bd6b79dfrbelk,a3d2de7675556553a5f08e4c88d2c228l0xe4,794abfcfc9a51569c6415a61a319b352bvzbt,0.0,101.0,phone4,11.0,za,26.0,-0.4790008987553928,office equipment,101.0,224.130.156.216,5.0,vasstdc27m7nks3,71.0
e6f73230e0fff1d9a6b1b8a6617002ea9owig,ee5979abfdebc879cd0167d88a23491dvzt3y,c3b363a3c3b838d58c85acf0fc9964cbjxfhz,0.0,45.0,phone33,5.0,my,18.0,-0.5603334777094392,jewelry,45.0,111.16.118.17,4.0,vasstdc27m7nks3,18.0
b217ca4cdea62a3977481e398d2cc9bd4sxht,a3d2de7675556553a5f08e4c88d2c228zdjjm,4fd51de375605e5dca2dc94413a72c4d4stux,0.0,8.0,phone3,2.0,in,7.0,-0.4726008727926713,mobile,8.0,1.158.230.21,1.0,exafasta9wkuqrj,5.0
bcda2135a2456d611876679b61dac500vs7sx,a3d2de7675556553a5f08e4c88d2c228pt1fj,44ed9346b1d5e482209392f9926c62bb81fek,0.0,41.0,phone59,18.0,za,41.0,1.3057072594439707,sporting goods,41.0,153.231.140.230,4.0,vasstdc27m7nks3,36.0
3e0bbd7d75cf543a56919ff5069b31a9gcbql,da9850abf95e78c90e5d71a63633d059j6vkj,cc49f9758295668c3126bcb8d70d19f4qxk1o,0.0,69.0,phone4,15.0,in,42.0,-0.4344859846475777,mobile,69.0,247.149.77.175,3.0,vasstdc27m7nks3,32.0
b2968116361fd43589bde8eca72c5767o71qc,a054361769bd4b5e5bbfbebd38f0be07b1smg,bf5a8d2983256e8ef4000aeb4967bf541c01l,0.0,6.0,phone55,6.0,us,2.0,1.2581081903908238,sporting goods,6.0,168.224.128.85,1.0,pj7revlp3yehdov,6.0
2a7d1f9483d34546c4d099e36e3a79790qvjm,a3d2de7675556553a5f08e4c88d2c228umhlx,8557f4faa59059abe912018abc4e1a22wnxhp,0.0,3351.0,phone4,204.0,in,1583.0,1.3101319363889385,office equipment,3351.0,134.8.14.5,49.0,vasstdc27m7nks3,899.0
5a823474f9fdaa129dea9fa690d51b62rgm7q,a3d2de7675556553a5f08e4c88d2c228lndbi,a3d2de7675556553a5f08e4c88d2c228y89wx,0.0,104.0,phone46,67.0,es,61.0,-0.8048740771307268,mobile,104.0,77.109.96.215,3.0,vasstdc27m7nks3,103.0
82bec02fec2f08899489d7a5c35a30a0lbszo,a3d2de7675556553a5f08e4c88d2c228xyi0m,e6fb7b82a32b7d2bfd1b8b86c0cd9e399823w,0.0,8.0,phone163,1.0,ua,4.0,-1.0200847080932,office equipment,8.0,111.43.123.175,1.0,vasstdc27m7nks3,5.0
dbbf9d9b1d7fa110208f77a681008077plqng,a3d2de7675556553a5f08e4c88d2c228ax4yn,be7e2a684944a3b031f5dd5b67c86593th17k,0.0,2.0,phone65,2.0,id,2.0,1.3924203756643814,home goods,2.0,96.223.187.123,2.0,bby6i591i5431s1,2.0
9aca61f505f40a3b4f7865c2d00e2418s0e1f,75dad3641bc870c562036fae22b24bf35d7nm,c94cf5c3c5205afe0ef14ce669e01565hin4e,0.0,8210.0,phone4,687.0,in,4078.0,-0.44949554922465845,books and music,8210.0,57.101.190.69,147.0,vasstdc27m7nks3,2413.0
b4495464d4503ccb8e696994059983c89g4lc,a3d2de7675556553a5f08e4c88d2c228h0rqg,4d95b3c98bbf1ddfd88dffcd5224d1danyyrt,0.0,36.0,phone4,7.0,in,26.0,1.3097852279328432,mobile,36.0,29.5.163.68,3.0,juc0wro2se66epy,18.0
a3d0a600cdb44f03d58f27b19247cd0d4az4k,4f0b54f0b2fef7fe8aa4ebdae8646e7bfqhlc,56dd09ced5c7e378314efad5a5bdeab5jj7ob,0.0,3.0,phone1808,1.0,in,1.0,1.2006480768011494,jewelry,3.0,102.154.36.196,1.0,k7xgyxez4nw8blw,1.0
0353aa9e97bd46119c90b8892f99982esfem3,b3a1eab4d0437cc0c8feb495fa8a720eez4gs,dbd1190dd19462115568e721afba78017qw0p,0.0,174.0,phone4,34.0,id,135.0,-0.22830503877948938,jewelry,174.0,101.144.165.148,14.0,vasstdc27m7nks3,67.0
e9c8ee7f783723fe8496dd35232d88f2or1r1,a3d2de7675556553a5f08e4c88d2c228yqv23,aea8eeadeb5ded2bb1d1aa1b6f418b591f98q,0.0,16004.0,phone4,1624.0,za,2458.0,-0.5342467408650007,mobile,16004.0,37.95.134.218,302.0,vasstdc27m7nks3,5622.0
1c66f261724506bee45dd18a4d221bfeh1687,523d65cdf95ef4c3d5f67658a3d1b23fbgkvb,b4fc5c0048ec622f68aeb16b45a659bfgqxjn,0.0,4.0,phone101,1.0,id,3.0,-0.5624436505970767,sporting goods,4.0,123.139.193.23,1.0,0t42f21xvqhm6q8,1.0
3a8124eb9fd3977e43f5e0762d9a09d536rob,a3d2de7675556553a5f08e4c88d2c228igbge,a3d2de7675556553a5f08e4c88d2c228fdnbs,0.0,3.0,phone153,2.0,ir,2.0,-1.1496733984752563,jewelry,3.0,216.131.39.111,2.0,w4bibylnrzlndb1,1.0
666e1e141862a646afaa2b71fc7d2c25r1b4h,7b37213a56c74d0869364536f884c423b2u28,d6ece8ba02dd326d0d957ab351c13f801j3lw,0.0,14.0,phone236,3.0,us,9.0,1.2648558852731493,sporting goods,14.0,242.228.241.37,2.0,2xswxe5vjfazu3o,3.0
1880a778c9dd0cb15ca1f052308a8e04g7e35,a3d2de7675556553a5f08e4c88d2c228cyw4h,a3d2de7675556553a5f08e4c88d2c228ko9vm,0.0,3.0,phone219,2.0,my,2.0,1.3966330003248357,sporting goods,3.0,248.121.26.197,2.0,vasstdc27m7nks3,3.0
b7515e5f181a6d4884674897226cfe9cpd6d6,a3d2de7675556553a5f08e4c88d2c228ydojb,31489777d8b54dac44b657b6e6b929c06j9qw,0.0,4.0,phone11,1.0,in,4.0,1.3160086244720102,mobile,4.0,142.235.67.229,1.0,ao1i7aj61uwb8fg,1.0
6394edfbd35aab54801518835e33ed50hcr5f,618b6cc4cd96c64ebe6ae20da96f910aoy3cm,a9fe992abccea6d702209b4f250917873thms,0.0,1.0,phone150,1.0,id,1.0,-1.2274104500970766,mobile,1.0,114.163.125.218,1.0,ivhyzgm5w5mdfq0,1.0
37d71b4ae830fcfa6f0c4f65ec386414n8h5l,a3d2de7675556553a5f08e4c88d2c228psify,a3d2de7675556553a5f08e4c88d2c228rcv1g,0.0,5.0,phone243,1.0,in,2.0,-0.3465816237448652,jewelry,5.0,101.114.216.165,1.0,egdimq16ohjyisq,1.0
eea590b4da2709c294e8db490f5997eadyc1e,3db1994994370f1293182cf4409853fc3478g,31df73973f106ede0a994658c3a786b00nhv8,0.0,18.0,phone65,3.0,in,9.0,-0.32519640534937344,mobile,18.0,1.240.44.6,1.0,a53r2tooz6xo7mp,10.0
2d82c3dc726d2bfa19c5f16ec3de5023lbse1,ace33a223a3ff9cd70268012578e07b35gye3,a3d2de7675556553a5f08e4c88d2c228m3gp1,0.0,7.0,phone1114,1.0,in,2.0,1.2706965955171066,office equipment,7.0,68.171.95.214,2.0,vasstdc27m7nks3,2.0
44bc1c87245aac66d176620f6ac9611ddbcil,c1fc2cec8a794cf8cd93633a729c46dbqhuy9,9981ebe237098574e262399c19335341opqgv,0.0,33.0,phone22,3.0,in,24.0,1.3136875035267181,mobile,33.0,105.98.222.245,2.0,hbplb995k6lqqmk,3.0
ff12cd48c7de8ffb8b2099f262ce03980dqqz,98f83d56a28a79ea4d259699ed3c6242jd0sn,13cc91ca5faaa3340624630f661267228bne5,0.0,4.0,phone272,1.0,ng,4.0,-0.23587704180617677,home goods,4.0,113.76.102.6,1.0,v757vgom3nfw07s,3.0
4ab56df4b1befe3e2ce5cd98e8950ba2psqq2,a3d2de7675556553a5f08e4c88d2c228k46e1,557ac769ddc2887ff34bb518ebc6d2een01qw,0.0,1.0,phone65,1.0,cn,1.0,0.1976649172270118,books and music,1.0,100.27.55.9,1.0,vasstdc27m7nks3,1.0
c0d065cc8cb585f027143f2ebc6b49f01g1wr,a3d2de7675556553a5f08e4c88d2c228v6hq1,1ff0eaf84512ac4e2b8dfaba89ca61dac07d7,0.0,156.0,phone4,37.0,id,156.0,-0.061115352875616744,home goods,156.0,195.249.12.250,7.0,vasstdc27m7nks3,66.0
5dda8ade6b5d4065f3119a381516c227yoz8y,316184ef7f0076aef02441a6787625efp1ig5,de2ce7caba651c229253988a73fcb90d424dw,0.0,2831.0,phone4,282.0,in,895.0,-0.5600625548979198,sporting goods,2831.0,5.146.235.202,58.0,vasstdc27m7nks3,1092.0
cdf1fdd424a11dde166c4bf069d6998eph7b1,a3d2de7675556553a5f08e4c88d2c228vn5fp,0d794e3478362df5ab76a33f2346b9a54fdnh,0.0,880.0,phone3,116.0,in,779.0,-0.8188772795101787,sporting goods,880.0,24.67.81.163,16.0,9ss37qs0gwms3hx,256.0
04636b6c61c80f5325efe61183e8edb01ko20,a3d2de7675556553a5f08e4c88d2c228pg0ov,713b3406f40b2d6b6741381f5c7775eeujtni,0.0,4.0,phone4,2.0,in,4.0,-0.46710462670321085,office equipment,4.0,127.51.85.42,2.0,vasstdc27m7nks3,2.0
25331706aa2157419da068e93f3989feyo7a0,a3d2de7675556553a5f08e4c88d2c22879hl7,5ecf23255942d32e59bf5ebe3dda4ef1l631l,0.0,223.0,phone4,28.0,in,219.0,1.310075855973389,home goods,223.0,133.104.109.180,4.0,vasstdc27m7nks3,51.0
9c509838d129fcee98cb3934079ca36asla50,a3d2de7675556553a5f08e4c88d2c228yyj66,fa7c5a29b73357781dfe14dc4d979d36u26ga,0.0,1.0,phone35,1.0,in,1.0,1.4509086547071688,mobile,1.0,41.23.199.113,1.0,i2a00vv1yntqzjw,1.0
796961698c2f2442e73c5195062370caawzzo,a3d2de7675556553a5f08e4c88d2c228s21ag,a3d2de7675556553a5f08e4c88d2c2282qr4v,0.0,4.0,phone101,1.0,in,4.0,1.353366526409915,mobile,4.0,108.208.255.222,1.0,bq0u906hwa4nme4,2.0
b42ef139c2dfbff8356e8886d2b109e06riso,a3d2de7675556553a5f08e4c88d2c228trh43,80d21df88e3139eb436bdea421ceabefbxf85,0.0,13.0,phone373,3.0,pl,12.0,1.281532205864139,books and music,13.0,101.153.147.117,3.0,yklw3iyzag26l6n,9.0
557f06b312e040ed3cd7dd2a011cb83avyut1,7df4ebd184668b4257f740b11d4519afq4ayr,b650404e1ab5d177020221277c3e9306k7gqj,0.0,1887.0,phone4,234.0,br,521.0,-0.6911542827674675,home goods,1887.0,13.238.190.182,53.0,vasstdc27m7nks3,468.0
9a272c3baede0633bab0e15ff98d207e3ldpv,a3d2de7675556553a5f08e4c88d2c228yenxf,a3d2de7675556553a5f08e4c88d2c228wuzmv,0.0,1.0,phone76,1.0,za,1.0,-0.9875566888858625,home goods,1.0,161.61.160.53,1.0,vasstdc27m7nks3,1.0
86e888c2dafacf13580a1211abf50961w6foa,af534356af7f7602c9ab15b1c161a1b5co7tn,7b778fdd1e455c37ecea425f39b68680ea7rv,1.0,4872.0,phone4,369.0,in,4637.0,1.3175447534755658,sporting goods,4872.0,213.225.77.188,158.0,vasstdc27m7nks3,1712.0
5ccc30558d4c218cbb4d36872fb82a03rjxgz,84bc761ac8e334e3ef7ce2e143a1d331nd2q7,055a4f3c7826ccc9bd09d33ee939f826r5kc3,0.0,11.0,phone4,2.0,id,6.0,1.3417609671969801,sporting goods,11.0,176.172.149.161,2.0,vasstdc27m7nks3,2.0
7291b7fba1b597d66bb8efd45fd0d354q71ka,a3d2de7675556553a5f08e4c88d2c228xpseb,0aa63018c8a306076deafc62d5783dcas3qx1,0.0,1.0,phone8,1.0,id,1.0,-1.056810415942864,home goods,1.0,92.117.21.202,1.0,qc2il9yu9jn0sxv,1.0
fcda141af3b545332fc3b2d55a8bba74uw7s0,a3d2de7675556553a5f08e4c88d2c228pz5qw,2da799e633b8604cca8545bf4c5d6df3rvnll,0.0,24.0,phone35,2.0,in,8.0,1.3108677972063987,mobile,24.0,229.30.176.47,2.0,xts3d1cewy94p5y,17.0
7da6a36817cf2d8c3be218a32ab25550c8kg7,a3d2de7675556553a5f08e4c88d2c2286m7ar,f080688f5b288ce385ba36bc169c2a2cjaydi,0.0,23.0,phone4,7.0,id,23.0,-0.626336508049114,mobile,23.0,200.167.195.48,3.0,p3dvu7v0yor3guu,10.0
